1502230200,2.31
1502230500,1.44
1502230800,3.82
1502231100,2.05
1502231400,3.98
1502231700,1.88
1502232000,3.24
1502232300,2.13
1502232600,4.52
1502232900,5.09
1502233200,3.63
1502233500,7.88
1502233800,2.58
1502234100,3.73
1502234400,3.38
1502234700,1.29
1502235000,4.18
1502235300,2.88
1502235600,3.05
1502235900,3.41
1502236200,3.74
1502236500,4.22
1502236800,2.95
1502237100,2.75
1502237400,3.92
1502237700,3.63
1502238000,1.33
1502238300,2.65
1502238600,3.51
1502238900,4.09
1502239200,2.18
1502239500,3.80
1502239800,3.71
1502240100,2.81
1502240400,3.19
1502240700,5.14
1502241000,2.58
1502241300,5.38
1502241600,3.26
1502241900,3.95
1502242200,2.59
1502242500,3.01
1502242800,2.91
1502243100,4.11
1502243400,3.02
1502243700,4.07
1502244000,-0.06
1502244300,2.46
1502244600,4.28
1502244900,3.04
1502245200,1.71
1502245500,3.58
1502245800,3.42
1502246100,2.81
1502246400,3.11
1502246700,3.57
1502247000,2.95
1502247300,1.52
1502247600,3.15
1502247900,4.29
1502248200,2.92
1502248500,4.60
1502248800,3.97
1502249100,2.11
1502249400,2.98
1502249700,4.62
1502250000,3.06
1502250300,4.30
1502250600,2.78
1502250900,3.53
1502251200,2.84
1502251500,3.09
1502251800,3.38
1502252100,2.68
1502252400,3.11
1502252700,4.18
1502253000,2.54
1502253300,6.38
1502253600,3.85
1502253900,3.27
1502254200,3.87
1502254500,3.03
1502254800,2.42
1502255100,2.51
1502255400,1.54
1502255700,4.58
1502256000,6.91
1502256300,1.87
1502256600,5.36
1502256900,6.75
1502257200,5.39
1502257500,7.20
1502257800,9.53
1502258100,10.46
1502258400,13.63
1502258700,14.98
1502259000,13.13
1502259300,15.36
1502259600,22.61
1502259900,25.04
1502260200,27.47
1502260500,31.03
1502260800,37.00
1502261100,38.31
1502261400,20.86
1502261700,17.92
1502262000,19.80
1502262300,26.25
1502262600,17.87
1502262900,45.79
1502263200,59.09
1502263500,59.02
1502263800,59.10
1502264100,66.41
1502264400,77.47
1502264700,50.83
1502265000,53.14
1502265300,46.37
1502265600,48.78
1502265900,54.11
1502266200,98.60
1502266500,98.95
1502266800,105.37
1502267100,120.30
1502267400,127.71
1502267700,61.29
1502268000,45.97
1502268300,51.33
1502268600,34.68
1502268900,123.24
1502269200,125.59
1502269500,125.55
1502269800,138.91
1502270100,134.82
1502270400,89.60
1502270700,59.93
1502271000,131.40
1502271300,129.64
1502271600,134.40
1502271900,142.64
1502272200,147.68
1502272500,145.61
1502272800,137.42
1502273100,138.40
1502273400,141.34
1502273700,139.84
1502274000,144.09
1502274300,145.91
1502274600,146.25
1502274900,145.05
1502275200,148.45
1502275500,147.82
1502275800,149.22
1502276100,153.27
1502276400,162.49
1502276700,170.08
1502277000,134.33
1502277300,91.41
1502277600,161.00
1502277900,158.70
1502278200,153.82
1502278500,159.09
1502278800,56.66
1502279100,133.96
1502279400,172.74
1502279700,138.74
1502280000,178.71
1502280300,144.13
1502280600,79.48
1502280900,115.42
1502281200,173.61
1502281500,80.28
1502281800,59.75
1502282100,52.94
1502282400,55.61
1502282700,119.22
1502283000,176.47
1502283300,53.03
1502283600,56.06
1502283900,43.41
1502284200,51.17
1502284500,72.68
1502284800,80.97
1502285100,35.87
1502285400,30.07
1502285700,47.67
1502286000,45.24
1502286300,50.87
1502286600,57.15
1502286900,59.88
1502287200,149.24
1502287500,52.91
1502287800,58.57
1502288100,157.51
1502288400,125.60
1502288700,49.88
1502289000,131.34
1502289300,126.96
1502289600,131.25
1502289900,120.16
1502290200,54.26
1502290500,28.72
1502290800,31.38
1502291100,116.47
1502291400,114.39
1502291700,38.82
1502292000,36.00
1502292300,26.89
1502292600,97.57
1502292900,93.79
1502293200,86.79
1502293500,36.01
1502293800,20.67
1502294100,37.95
1502294400,24.92
1502294700,72.77
1502295000,35.44
1502295300,27.84
1502295600,53.71
1502295900,56.99
1502296200,43.57
1502296500,53.51
1502296800,49.19
1502297100,38.84
1502297400,14.86
1502297700,26.68
1502298000,20.42
1502298300,13.01
1502298600,16.28
1502298900,12.02
1502299200,13.73
1502299500,12.34
1502299800,8.53
1502300100,4.89
1502300400,5.51
1502300700,3.41
1502301000,5.34
1502301300,4.70
1502301600,1.31
1502301900,3.87
1502302200,3.20
1502302500,2.53
1502302800,2.75
1502303100,3.09
1502303400,3.08
1502303700,3.84
1502304000,1.63
1502304300,5.73
1502304600,2.62
1502304900,3.57
1502305200,3.40
1502305500,1.83
1502305800,2.46
1502306100,2.25
1502306400,1.55
1502306700,3.25
1502307000,3.37
1502307300,2.49
1502307600,2.27
1502307900,3.69
1502308200,5.05
1502308500,3.97
1502308800,2.19
1502309100,1.42
1502309400,2.66
1502309700,0.82
1502310000,3.12
1502310300,2.87
1502310600,3.67
1502310900,2.94
1502311200,1.63
1502311500,4.88
1502311800,3.80
1502312100,2.92
1502312400,2.78
1502312700,3.42
1502313000,1.91
1502313300,2.95
1502313600,2.53
1502313900,2.54
1502314200,4.51
1502314500,3.36
1502314800,3.46
1502315100,3.82
1502315400,2.04
1502315700,4.36
1502316000,3.28
1502316300,2.77
1502316600,3.49
1502316900,3.49
1502317200,2.73
1502317500,1.86
1502317800,4.28
1502318100,3.70
1502318400,3.86
1502318700,2.20
1502319000,1.37
1502319300,4.21
1502319600,2.81
1502319900,4.12
1502320200,3.59
1502320500,2.87
1502320800,3.51
1502321100,5.04
1502321400,2.78
1502321700,4.38
1502322000,2.79
1502322300,3.60
1502322600,3.96
1502322900,6.76
